"REGION","TECHNOLOGY","YEAR","Val"
"ATX","BUYPET","2029",1
"ATX","BUYPET","2030",1
"ATX","BUYPET","2031",1
"ATX","BUYPET","2032",1
"ATX","BUYPET","2033",1
"ATX","BUYPET","2034",1
"ATX","BUYPET","2035",1
"ATX","BUYPET","2036",1
"ATX","BUYPET","2037",1
"ATX","BUYPET","2038",1
"ATX","BUYPET","2039",1
"ATX","BUYPET","2040",1
"ATX","BUYPET","2041",1
"ATX","BUYPET","2042",1
"ATX","BUYPET","2043",1
"ATX","BUYPET","2044",1
"ATX","BUYPET","2045",1
"ATX","BUYPET","2046",1
"ATX","BUYPET","2047",1
"ATX","BUYPET","2048",1
"ATX","BUYPET","2049",1
"ATX","BUYPET","2050",1
"ATX","BUYDSL","2015",1
"ATX","BUYDSL","2016",1
"ATX","BUYDSL","2017",1
"ATX","BUYDSL","2018",1
"ATX","BUYDSL","2019",1
"ATX","BUYDSL","2020",1
"ATX","BUYDSL","2021",1
"ATX","BUYDSL","2022",1
"ATX","BUYDSL","2023",1
"ATX","BUYDSL","2024",1
"ATX","BUYDSL","2025",1
"ATX","BUYDSL","2026",1
"ATX","BUYDSL","2027",1
"ATX","BUYDSL","2028",1
"ATX","BUYDSL","2029",1
"ATX","BUYDSL","2030",1
"ATX","BUYDSL","2031",1
"ATX","BUYDSL","2032",1
"ATX","BUYDSL","2033",1
"ATX","BUYDSL","2034",1
"ATX","BUYDSL","2035",1
"ATX","BUYDSL","2036",1
"ATX","BUYDSL","2037",1
"ATX","BUYDSL","2038",1
"ATX","BUYDSL","2039",1
"ATX","BUYDSL","2040",1
"ATX","BUYDSL","2041",1
"ATX","BUYDSL","2042",1
"ATX","BUYDSL","2043",1
"ATX","BUYDSL","2044",1
"ATX","BUYDSL","2045",1
"ATX","BUYDSL","2046",1
"ATX","BUYDSL","2047",1
"ATX","BUYDSL","2048",1
"ATX","BUYDSL","2049",1
"ATX","BUYDSL","2050",1
"ATX","BUYBIO_DSL","2015",1
"ATX","BUYBIO_DSL","2016",1
"ATX","BUYBIO_DSL","2017",1
"ATX","BUYBIO_DSL","2018",1
"ATX","BUYBIO_DSL","2019",1
"ATX","BUYBIO_DSL","2020",1
"ATX","BUYBIO_DSL","2021",1
"ATX","BUYBIO_DSL","2022",1
"ATX","BUYBIO_DSL","2023",1
"ATX","BUYBIO_DSL","2024",1
"ATX","BUYBIO_DSL","2025",1
"ATX","BUYBIO_DSL","2026",1
"ATX","BUYBIO_DSL","2027",1
"ATX","BUYBIO_DSL","2028",1
"ATX","BUYBIO_DSL","2029",1
"ATX","BUYBIO_DSL","2030",1
"ATX","BUYBIO_DSL","2031",1
"ATX","BUYBIO_DSL","2032",1
"ATX","BUYBIO_DSL","2033",1
"ATX","BUYBIO_DSL","2034",1
"ATX","BUYBIO_DSL","2035",1
"ATX","BUYBIO_DSL","2036",1
"ATX","BUYBIO_DSL","2037",1
"ATX","BUYBIO_DSL","2038",1
"ATX","BUYBIO_DSL","2039",1
"ATX","BUYBIO_DSL","2040",1
"ATX","BUYBIO_DSL","2041",1
"ATX","BUYBIO_DSL","2042",1
"ATX","BUYBIO_DSL","2043",1
"ATX","BUYBIO_DSL","2044",1
"ATX","BUYBIO_DSL","2045",1
"ATX","BUYBIO_DSL","2046",1
"ATX","BUYBIO_DSL","2047",1
"ATX","BUYBIO_DSL","2048",1
"ATX","BUYBIO_DSL","2049",1
"ATX","BUYBIO_DSL","2050",1
"ATX","SOLPOT","2015",1
"ATX","SOLPOT","2016",1
"ATX","SOLPOT","2017",1
"ATX","SOLPOT","2018",1
"ATX","SOLPOT","2019",1
"ATX","SOLPOT","2020",1
"ATX","SOLPOT","2021",1
"ATX","SOLPOT","2022",1
"ATX","SOLPOT","2023",1
"ATX","SOLPOT","2024",1
"ATX","SOLPOT","2025",1
"ATX","SOLPOT","2026",1
"ATX","SOLPOT","2027",1
"ATX","SOLPOT","2028",1
"ATX","SOLPOT","2029",1
"ATX","SOLPOT","2030",1
"ATX","SOLPOT","2031",1
"ATX","SOLPOT","2032",1
"ATX","SOLPOT","2033",1
"ATX","SOLPOT","2034",1
"ATX","SOLPOT","2035",1
"ATX","SOLPOT","2036",1
"ATX","SOLPOT","2037",1
"ATX","SOLPOT","2038",1
"ATX","SOLPOT","2039",1
"ATX","SOLPOT","2040",1
"ATX","SOLPOT","2041",1
"ATX","SOLPOT","2042",1
"ATX","SOLPOT","2043",1
"ATX","SOLPOT","2044",1
"ATX","SOLPOT","2045",1
"ATX","SOLPOT","2046",1
"ATX","SOLPOT","2047",1
"ATX","SOLPOT","2048",1
"ATX","SOLPOT","2049",1
"ATX","SOLPOT","2050",1
"ATX","WINDPOT","2015",1
"ATX","WINDPOT","2016",1
"ATX","WINDPOT","2017",1
"ATX","WINDPOT","2018",1
"ATX","WINDPOT","2019",1
"ATX","WINDPOT","2020",1
"ATX","WINDPOT","2021",1
"ATX","WINDPOT","2022",1
"ATX","WINDPOT","2023",1
"ATX","WINDPOT","2024",1
"ATX","WINDPOT","2025",1
"ATX","WINDPOT","2026",1
"ATX","WINDPOT","2027",1
"ATX","WINDPOT","2028",1
"ATX","WINDPOT","2029",1
"ATX","WINDPOT","2030",1
"ATX","WINDPOT","2031",1
"ATX","WINDPOT","2032",1
"ATX","WINDPOT","2033",1
"ATX","WINDPOT","2034",1
"ATX","WINDPOT","2035",1
"ATX","WINDPOT","2036",1
"ATX","WINDPOT","2037",1
"ATX","WINDPOT","2038",1
"ATX","WINDPOT","2039",1
"ATX","WINDPOT","2040",1
"ATX","WINDPOT","2041",1
"ATX","WINDPOT","2042",1
"ATX","WINDPOT","2043",1
"ATX","WINDPOT","2044",1
"ATX","WINDPOT","2045",1
"ATX","WINDPOT","2046",1
"ATX","WINDPOT","2047",1
"ATX","WINDPOT","2048",1
"ATX","WINDPOT","2049",1
"ATX","WINDPOT","2050",1
"ATX","HYDROPOT","2015",1
"ATX","HYDROPOT","2016",1
"ATX","HYDROPOT","2017",1
"ATX","HYDROPOT","2018",1
"ATX","HYDROPOT","2019",1
"ATX","HYDROPOT","2020",1
"ATX","HYDROPOT","2021",1
"ATX","HYDROPOT","2022",1
"ATX","HYDROPOT","2023",1
"ATX","HYDROPOT","2024",1
"ATX","HYDROPOT","2025",1
"ATX","HYDROPOT","2026",1
"ATX","HYDROPOT","2027",1
"ATX","HYDROPOT","2028",1
"ATX","HYDROPOT","2029",1
"ATX","HYDROPOT","2030",1
"ATX","HYDROPOT","2031",1
"ATX","HYDROPOT","2032",1
"ATX","HYDROPOT","2033",1
"ATX","HYDROPOT","2034",1
"ATX","HYDROPOT","2035",1
"ATX","HYDROPOT","2036",1
"ATX","HYDROPOT","2037",1
"ATX","HYDROPOT","2038",1
"ATX","HYDROPOT","2039",1
"ATX","HYDROPOT","2040",1
"ATX","HYDROPOT","2041",1
"ATX","HYDROPOT","2042",1
"ATX","HYDROPOT","2043",1
"ATX","HYDROPOT","2044",1
"ATX","HYDROPOT","2045",1
"ATX","HYDROPOT","2046",1
"ATX","HYDROPOT","2047",1
"ATX","HYDROPOT","2048",1
"ATX","HYDROPOT","2049",1
"ATX","HYDROPOT","2050",1
"ATX","ICE_PET","2015",1
"ATX","ICE_PET","2016",1
"ATX","ICE_PET","2017",1
"ATX","ICE_PET","2018",1
"ATX","ICE_PET","2019",1
"ATX","ICE_PET","2020",1
"ATX","ICE_PET","2021",1
"ATX","ICE_PET","2022",1
"ATX","ICE_PET","2023",1
"ATX","ICE_PET","2024",1
"ATX","ICE_PET","2025",1
"ATX","ICE_PET","2026",1
"ATX","ICE_PET","2027",1
"ATX","ICE_PET","2028",1
"ATX","ICE_PET","2029",1
"ATX","ICE_PET","2030",1
"ATX","ICE_PET","2031",1
"ATX","ICE_PET","2032",1
"ATX","ICE_PET","2033",1
"ATX","ICE_PET","2034",1
"ATX","ICE_PET","2035",1
"ATX","ICE_PET","2036",1
"ATX","ICE_PET","2037",1
"ATX","ICE_PET","2038",1
"ATX","ICE_PET","2039",1
"ATX","ICE_PET","2040",1
"ATX","ICE_PET","2041",1
"ATX","ICE_PET","2042",1
"ATX","ICE_PET","2043",1
"ATX","ICE_PET","2044",1
"ATX","ICE_PET","2045",1
"ATX","ICE_PET","2046",1
"ATX","ICE_PET","2047",1
"ATX","ICE_PET","2048",1
"ATX","ICE_PET","2049",1
"ATX","ICE_PET","2050",1
"ATX","ICE_DSL","2015",1
"ATX","ICE_DSL","2016",1
"ATX","ICE_DSL","2017",1
"ATX","ICE_DSL","2018",1
"ATX","ICE_DSL","2019",1
"ATX","ICE_DSL","2020",1
"ATX","ICE_DSL","2021",1
"ATX","ICE_DSL","2022",1
"ATX","ICE_DSL","2023",1
"ATX","ICE_DSL","2024",1
"ATX","ICE_DSL","2025",1
"ATX","ICE_DSL","2026",1
"ATX","ICE_DSL","2027",1
"ATX","ICE_DSL","2028",1
"ATX","ICE_DSL","2029",1
"ATX","ICE_DSL","2030",1
"ATX","ICE_DSL","2031",1
"ATX","ICE_DSL","2032",1
"ATX","ICE_DSL","2033",1
"ATX","ICE_DSL","2034",1
"ATX","ICE_DSL","2035",1
"ATX","ICE_DSL","2036",1
"ATX","ICE_DSL","2037",1
"ATX","ICE_DSL","2038",1
"ATX","ICE_DSL","2039",1
"ATX","ICE_DSL","2040",1
"ATX","ICE_DSL","2041",1
"ATX","ICE_DSL","2042",1
"ATX","ICE_DSL","2043",1
"ATX","ICE_DSL","2044",1
"ATX","ICE_DSL","2045",1
"ATX","ICE_DSL","2046",1
"ATX","ICE_DSL","2047",1
"ATX","ICE_DSL","2048",1
"ATX","ICE_DSL","2049",1
"ATX","ICE_DSL","2050",1
"ATX","PHEV","2015",1
"ATX","PHEV","2016",1
"ATX","PHEV","2017",1
"ATX","PHEV","2018",1
"ATX","PHEV","2019",1
"ATX","PHEV","2020",1
"ATX","PHEV","2021",1
"ATX","PHEV","2022",1
"ATX","PHEV","2023",1
"ATX","PHEV","2024",1
"ATX","PHEV","2025",1
"ATX","PHEV","2026",1
"ATX","PHEV","2027",1
"ATX","PHEV","2028",1
"ATX","PHEV","2029",1
"ATX","PHEV","2030",1
"ATX","PHEV","2031",1
"ATX","PHEV","2032",1
"ATX","PHEV","2033",1
"ATX","PHEV","2034",1
"ATX","PHEV","2035",1
"ATX","PHEV","2036",1
"ATX","PHEV","2037",1
"ATX","PHEV","2038",1
"ATX","PHEV","2039",1
"ATX","PHEV","2040",1
"ATX","PHEV","2041",1
"ATX","PHEV","2042",1
"ATX","PHEV","2043",1
"ATX","PHEV","2044",1
"ATX","PHEV","2045",1
"ATX","PHEV","2046",1
"ATX","PHEV","2047",1
"ATX","PHEV","2048",1
"ATX","PHEV","2049",1
"ATX","PHEV","2050",1
"ATX","HYBRID","2015",1
"ATX","HYBRID","2016",1
"ATX","HYBRID","2017",1
"ATX","HYBRID","2018",1
"ATX","HYBRID","2019",1
"ATX","HYBRID","2020",1
"ATX","HYBRID","2021",1
"ATX","HYBRID","2022",1
"ATX","HYBRID","2023",1
"ATX","HYBRID","2024",1
"ATX","HYBRID","2025",1
"ATX","HYBRID","2026",1
"ATX","HYBRID","2027",1
"ATX","HYBRID","2028",1
"ATX","HYBRID","2029",1
"ATX","HYBRID","2030",1
"ATX","HYBRID","2031",1
"ATX","HYBRID","2032",1
"ATX","HYBRID","2033",1
"ATX","HYBRID","2034",1
"ATX","HYBRID","2035",1
"ATX","HYBRID","2036",1
"ATX","HYBRID","2037",1
"ATX","HYBRID","2038",1
"ATX","HYBRID","2039",1
"ATX","HYBRID","2040",1
"ATX","HYBRID","2041",1
"ATX","HYBRID","2042",1
"ATX","HYBRID","2043",1
"ATX","HYBRID","2044",1
"ATX","HYBRID","2045",1
"ATX","HYBRID","2046",1
"ATX","HYBRID","2047",1
"ATX","HYBRID","2048",1
"ATX","HYBRID","2049",1
"ATX","HYBRID","2050",1
"ATX","H2V","2015",1
"ATX","H2V","2016",1
"ATX","H2V","2017",1
"ATX","H2V","2018",1
"ATX","H2V","2019",1
"ATX","H2V","2020",1
"ATX","H2V","2021",1
"ATX","H2V","2022",1
"ATX","H2V","2023",1
"ATX","H2V","2024",1
"ATX","H2V","2025",1
"ATX","H2V","2026",1
"ATX","H2V","2027",1
"ATX","H2V","2028",1
"ATX","H2V","2029",1
"ATX","H2V","2030",1
"ATX","H2V","2031",1
"ATX","H2V","2032",1
"ATX","H2V","2033",1
"ATX","H2V","2034",1
"ATX","H2V","2035",1
"ATX","H2V","2036",1
"ATX","H2V","2037",1
"ATX","H2V","2038",1
"ATX","H2V","2039",1
"ATX","H2V","2040",1
"ATX","H2V","2041",1
"ATX","H2V","2042",1
"ATX","H2V","2043",1
"ATX","H2V","2044",1
"ATX","H2V","2045",1
"ATX","H2V","2046",1
"ATX","H2V","2047",1
"ATX","H2V","2048",1
"ATX","H2V","2049",1
"ATX","H2V","2050",1
"ATX","EV","2015",1
"ATX","EV","2016",1
"ATX","EV","2017",1
"ATX","EV","2018",1
"ATX","EV","2019",1
"ATX","EV","2020",1
"ATX","EV","2021",1
"ATX","EV","2022",1
"ATX","EV","2023",1
"ATX","EV","2024",1
"ATX","EV","2025",1
"ATX","EV","2026",1
"ATX","EV","2027",1
"ATX","EV","2028",1
"ATX","EV","2029",1
"ATX","EV","2030",1
"ATX","EV","2031",1
"ATX","EV","2032",1
"ATX","EV","2033",1
"ATX","EV","2034",1
"ATX","EV","2035",1
"ATX","EV","2036",1
"ATX","EV","2037",1
"ATX","EV","2038",1
"ATX","EV","2039",1
"ATX","EV","2040",1
"ATX","EV","2041",1
"ATX","EV","2042",1
"ATX","EV","2043",1
"ATX","EV","2044",1
"ATX","EV","2045",1
"ATX","EV","2046",1
"ATX","EV","2047",1
"ATX","EV","2048",1
"ATX","EV","2049",1
"ATX","EV","2050",1
"ATX","ICE_PET_F","2015",1
"ATX","ICE_PET_F","2016",1
"ATX","ICE_PET_F","2017",1
"ATX","ICE_PET_F","2018",1
"ATX","ICE_PET_F","2019",1
"ATX","ICE_PET_F","2020",1
"ATX","ICE_PET_F","2021",1
"ATX","ICE_PET_F","2022",1
"ATX","ICE_PET_F","2023",1
"ATX","ICE_PET_F","2024",1
"ATX","ICE_PET_F","2025",1
"ATX","ICE_PET_F","2026",1
"ATX","ICE_PET_F","2027",1
"ATX","ICE_PET_F","2028",1
"ATX","ICE_PET_F","2029",1
"ATX","ICE_PET_F","2030",1
"ATX","ICE_PET_F","2031",1
"ATX","ICE_PET_F","2032",1
"ATX","ICE_PET_F","2033",1
"ATX","ICE_PET_F","2034",1
"ATX","ICE_PET_F","2035",1
"ATX","ICE_PET_F","2036",1
"ATX","ICE_PET_F","2037",1
"ATX","ICE_PET_F","2038",1
"ATX","ICE_PET_F","2039",1
"ATX","ICE_PET_F","2040",1
"ATX","ICE_PET_F","2041",1
"ATX","ICE_PET_F","2042",1
"ATX","ICE_PET_F","2043",1
"ATX","ICE_PET_F","2044",1
"ATX","ICE_PET_F","2045",1
"ATX","ICE_PET_F","2046",1
"ATX","ICE_PET_F","2047",1
"ATX","ICE_PET_F","2048",1
"ATX","ICE_PET_F","2049",1
"ATX","ICE_PET_F","2050",1
"ATX","ICE_DSL_F","2015",1
"ATX","ICE_DSL_F","2016",1
"ATX","ICE_DSL_F","2017",1
"ATX","ICE_DSL_F","2018",1
"ATX","ICE_DSL_F","2019",1
"ATX","ICE_DSL_F","2020",1
"ATX","ICE_DSL_F","2021",1
"ATX","ICE_DSL_F","2022",1
"ATX","ICE_DSL_F","2023",1
"ATX","ICE_DSL_F","2024",1
"ATX","ICE_DSL_F","2025",1
"ATX","ICE_DSL_F","2026",1
"ATX","ICE_DSL_F","2027",1
"ATX","ICE_DSL_F","2028",1
"ATX","ICE_DSL_F","2029",1
"ATX","ICE_DSL_F","2030",1
"ATX","ICE_DSL_F","2031",1
"ATX","ICE_DSL_F","2032",1
"ATX","ICE_DSL_F","2033",1
"ATX","ICE_DSL_F","2034",1
"ATX","ICE_DSL_F","2035",1
"ATX","ICE_DSL_F","2036",1
"ATX","ICE_DSL_F","2037",1
"ATX","ICE_DSL_F","2038",1
"ATX","ICE_DSL_F","2039",1
"ATX","ICE_DSL_F","2040",1
"ATX","ICE_DSL_F","2041",1
"ATX","ICE_DSL_F","2042",1
"ATX","ICE_DSL_F","2043",1
"ATX","ICE_DSL_F","2044",1
"ATX","ICE_DSL_F","2045",1
"ATX","ICE_DSL_F","2046",1
"ATX","ICE_DSL_F","2047",1
"ATX","ICE_DSL_F","2048",1
"ATX","ICE_DSL_F","2049",1
"ATX","ICE_DSL_F","2050",1
"ATX","PHEV_F","2015",1
"ATX","PHEV_F","2016",1
"ATX","PHEV_F","2017",1
"ATX","PHEV_F","2018",1
"ATX","PHEV_F","2019",1
"ATX","PHEV_F","2020",1
"ATX","PHEV_F","2021",1
"ATX","PHEV_F","2022",1
"ATX","PHEV_F","2023",1
"ATX","PHEV_F","2024",1
"ATX","PHEV_F","2025",1
"ATX","PHEV_F","2026",1
"ATX","PHEV_F","2027",1
"ATX","PHEV_F","2028",1
"ATX","PHEV_F","2029",1
"ATX","PHEV_F","2030",1
"ATX","PHEV_F","2031",1
"ATX","PHEV_F","2032",1
"ATX","PHEV_F","2033",1
"ATX","PHEV_F","2034",1
"ATX","PHEV_F","2035",1
"ATX","PHEV_F","2036",1
"ATX","PHEV_F","2037",1
"ATX","PHEV_F","2038",1
"ATX","PHEV_F","2039",1
"ATX","PHEV_F","2040",1
"ATX","PHEV_F","2041",1
"ATX","PHEV_F","2042",1
"ATX","PHEV_F","2043",1
"ATX","PHEV_F","2044",1
"ATX","PHEV_F","2045",1
"ATX","PHEV_F","2046",1
"ATX","PHEV_F","2047",1
"ATX","PHEV_F","2048",1
"ATX","PHEV_F","2049",1
"ATX","PHEV_F","2050",1
"ATX","HYBRID_F","2015",1
"ATX","HYBRID_F","2016",1
"ATX","HYBRID_F","2017",1
"ATX","HYBRID_F","2018",1
"ATX","HYBRID_F","2019",1
"ATX","HYBRID_F","2020",1
"ATX","HYBRID_F","2021",1
"ATX","HYBRID_F","2022",1
"ATX","HYBRID_F","2023",1
"ATX","HYBRID_F","2024",1
"ATX","HYBRID_F","2025",1
"ATX","HYBRID_F","2026",1
"ATX","HYBRID_F","2027",1
"ATX","HYBRID_F","2028",1
"ATX","HYBRID_F","2029",1
"ATX","HYBRID_F","2030",1
"ATX","HYBRID_F","2031",1
"ATX","HYBRID_F","2032",1
"ATX","HYBRID_F","2033",1
"ATX","HYBRID_F","2034",1
"ATX","HYBRID_F","2035",1
"ATX","HYBRID_F","2036",1
"ATX","HYBRID_F","2037",1
"ATX","HYBRID_F","2038",1
"ATX","HYBRID_F","2039",1
"ATX","HYBRID_F","2040",1
"ATX","HYBRID_F","2041",1
"ATX","HYBRID_F","2042",1
"ATX","HYBRID_F","2043",1
"ATX","HYBRID_F","2044",1
"ATX","HYBRID_F","2045",1
"ATX","HYBRID_F","2046",1
"ATX","HYBRID_F","2047",1
"ATX","HYBRID_F","2048",1
"ATX","HYBRID_F","2049",1
"ATX","HYBRID_F","2050",1
"ATX","H2V_F","2015",1
"ATX","H2V_F","2016",1
"ATX","H2V_F","2017",1
"ATX","H2V_F","2018",1
"ATX","H2V_F","2019",1
"ATX","H2V_F","2020",1
"ATX","H2V_F","2021",1
"ATX","H2V_F","2022",1
"ATX","H2V_F","2023",1
"ATX","H2V_F","2024",1
"ATX","H2V_F","2025",1
"ATX","H2V_F","2026",1
"ATX","H2V_F","2027",1
"ATX","H2V_F","2028",1
"ATX","H2V_F","2029",1
"ATX","H2V_F","2030",1
"ATX","H2V_F","2031",1
"ATX","H2V_F","2032",1
"ATX","H2V_F","2033",1
"ATX","H2V_F","2034",1
"ATX","H2V_F","2035",1
"ATX","H2V_F","2036",1
"ATX","H2V_F","2037",1
"ATX","H2V_F","2038",1
"ATX","H2V_F","2039",1
"ATX","H2V_F","2040",1
"ATX","H2V_F","2041",1
"ATX","H2V_F","2042",1
"ATX","H2V_F","2043",1
"ATX","H2V_F","2044",1
"ATX","H2V_F","2045",1
"ATX","H2V_F","2046",1
"ATX","H2V_F","2047",1
"ATX","H2V_F","2048",1
"ATX","H2V_F","2049",1
"ATX","H2V_F","2050",1
"ATX","EV_F","2015",1
"ATX","EV_F","2016",1
"ATX","EV_F","2017",1
"ATX","EV_F","2018",1
"ATX","EV_F","2019",1
"ATX","EV_F","2020",1
"ATX","EV_F","2021",1
"ATX","EV_F","2022",1
"ATX","EV_F","2023",1
"ATX","EV_F","2024",1
"ATX","EV_F","2025",1
"ATX","EV_F","2026",1
"ATX","EV_F","2027",1
"ATX","EV_F","2028",1
"ATX","EV_F","2029",1
"ATX","EV_F","2030",1
"ATX","EV_F","2031",1
"ATX","EV_F","2032",1
"ATX","EV_F","2033",1
"ATX","EV_F","2034",1
"ATX","EV_F","2035",1
"ATX","EV_F","2036",1
"ATX","EV_F","2037",1
"ATX","EV_F","2038",1
"ATX","EV_F","2039",1
"ATX","EV_F","2040",1
"ATX","EV_F","2041",1
"ATX","EV_F","2042",1
"ATX","EV_F","2043",1
"ATX","EV_F","2044",1
"ATX","EV_F","2045",1
"ATX","EV_F","2046",1
"ATX","EV_F","2047",1
"ATX","EV_F","2048",1
"ATX","EV_F","2049",1
"ATX","EV_F","2050",1
"ATX","ICE_PET_PUB","2015",1
"ATX","ICE_PET_PUB","2016",1
"ATX","ICE_PET_PUB","2017",1
"ATX","ICE_PET_PUB","2018",1
"ATX","ICE_PET_PUB","2019",1
"ATX","ICE_PET_PUB","2020",1
"ATX","ICE_PET_PUB","2021",1
"ATX","ICE_PET_PUB","2022",1
"ATX","ICE_PET_PUB","2023",1
"ATX","ICE_PET_PUB","2024",1
"ATX","ICE_PET_PUB","2025",1
"ATX","ICE_PET_PUB","2026",1
"ATX","ICE_PET_PUB","2027",1
"ATX","ICE_PET_PUB","2028",1
"ATX","ICE_PET_PUB","2029",1
"ATX","ICE_PET_PUB","2030",1
"ATX","ICE_PET_PUB","2031",1
"ATX","ICE_PET_PUB","2032",1
"ATX","ICE_PET_PUB","2033",1
"ATX","ICE_PET_PUB","2034",1
"ATX","ICE_PET_PUB","2035",1
"ATX","ICE_PET_PUB","2036",1
"ATX","ICE_PET_PUB","2037",1
"ATX","ICE_PET_PUB","2038",1
"ATX","ICE_PET_PUB","2039",1
"ATX","ICE_PET_PUB","2040",1
"ATX","ICE_PET_PUB","2041",1
"ATX","ICE_PET_PUB","2042",1
"ATX","ICE_PET_PUB","2043",1
"ATX","ICE_PET_PUB","2044",1
"ATX","ICE_PET_PUB","2045",1
"ATX","ICE_PET_PUB","2046",1
"ATX","ICE_PET_PUB","2047",1
"ATX","ICE_PET_PUB","2048",1
"ATX","ICE_PET_PUB","2049",1
"ATX","ICE_PET_PUB","2050",1
"ATX","ICE_DSL_PUB","2015",1
"ATX","ICE_DSL_PUB","2016",1
"ATX","ICE_DSL_PUB","2017",1
"ATX","ICE_DSL_PUB","2018",1
"ATX","ICE_DSL_PUB","2019",1
"ATX","ICE_DSL_PUB","2020",1
"ATX","ICE_DSL_PUB","2021",1
"ATX","ICE_DSL_PUB","2022",1
"ATX","ICE_DSL_PUB","2023",1
"ATX","ICE_DSL_PUB","2024",1
"ATX","ICE_DSL_PUB","2025",1
"ATX","ICE_DSL_PUB","2026",1
"ATX","ICE_DSL_PUB","2027",1
"ATX","ICE_DSL_PUB","2028",1
"ATX","ICE_DSL_PUB","2029",1
"ATX","ICE_DSL_PUB","2030",1
"ATX","ICE_DSL_PUB","2031",1
"ATX","ICE_DSL_PUB","2032",1
"ATX","ICE_DSL_PUB","2033",1
"ATX","ICE_DSL_PUB","2034",1
"ATX","ICE_DSL_PUB","2035",1
"ATX","ICE_DSL_PUB","2036",1
"ATX","ICE_DSL_PUB","2037",1
"ATX","ICE_DSL_PUB","2038",1
"ATX","ICE_DSL_PUB","2039",1
"ATX","ICE_DSL_PUB","2040",1
"ATX","ICE_DSL_PUB","2041",1
"ATX","ICE_DSL_PUB","2042",1
"ATX","ICE_DSL_PUB","2043",1
"ATX","ICE_DSL_PUB","2044",1
"ATX","ICE_DSL_PUB","2045",1
"ATX","ICE_DSL_PUB","2046",1
"ATX","ICE_DSL_PUB","2047",1
"ATX","ICE_DSL_PUB","2048",1
"ATX","ICE_DSL_PUB","2049",1
"ATX","ICE_DSL_PUB","2050",1
"ATX","CNG_PUB","2015",1
"ATX","CNG_PUB","2016",1
"ATX","CNG_PUB","2017",1
"ATX","CNG_PUB","2018",1
"ATX","CNG_PUB","2019",1
"ATX","CNG_PUB","2020",1
"ATX","CNG_PUB","2021",1
"ATX","CNG_PUB","2022",1
"ATX","CNG_PUB","2023",1
"ATX","CNG_PUB","2024",1
"ATX","CNG_PUB","2025",1
"ATX","CNG_PUB","2026",1
"ATX","CNG_PUB","2027",1
"ATX","CNG_PUB","2028",1
"ATX","CNG_PUB","2029",1
"ATX","CNG_PUB","2030",1
"ATX","CNG_PUB","2031",1
"ATX","CNG_PUB","2032",1
"ATX","CNG_PUB","2033",1
"ATX","CNG_PUB","2034",1
"ATX","CNG_PUB","2035",1
"ATX","CNG_PUB","2036",1
"ATX","CNG_PUB","2037",1
"ATX","CNG_PUB","2038",1
"ATX","CNG_PUB","2039",1
"ATX","CNG_PUB","2040",1
"ATX","CNG_PUB","2041",1
"ATX","CNG_PUB","2042",1
"ATX","CNG_PUB","2043",1
"ATX","CNG_PUB","2044",1
"ATX","CNG_PUB","2045",1
"ATX","CNG_PUB","2046",1
"ATX","CNG_PUB","2047",1
"ATX","CNG_PUB","2048",1
"ATX","CNG_PUB","2049",1
"ATX","CNG_PUB","2050",1
"ATX","EV_PUB","2015",1
"ATX","EV_PUB","2016",1
"ATX","EV_PUB","2017",1
"ATX","EV_PUB","2018",1
"ATX","EV_PUB","2019",1
"ATX","EV_PUB","2020",1
"ATX","EV_PUB","2021",1
"ATX","EV_PUB","2022",1
"ATX","EV_PUB","2023",1
"ATX","EV_PUB","2024",1
"ATX","EV_PUB","2025",1
"ATX","EV_PUB","2026",1
"ATX","EV_PUB","2027",1
"ATX","EV_PUB","2028",1
"ATX","EV_PUB","2029",1
"ATX","EV_PUB","2030",1
"ATX","EV_PUB","2031",1
"ATX","EV_PUB","2032",1
"ATX","EV_PUB","2033",1
"ATX","EV_PUB","2034",1
"ATX","EV_PUB","2035",1
"ATX","EV_PUB","2036",1
"ATX","EV_PUB","2037",1
"ATX","EV_PUB","2038",1
"ATX","EV_PUB","2039",1
"ATX","EV_PUB","2040",1
"ATX","EV_PUB","2041",1
"ATX","EV_PUB","2042",1
"ATX","EV_PUB","2043",1
"ATX","EV_PUB","2044",1
"ATX","EV_PUB","2045",1
"ATX","EV_PUB","2046",1
"ATX","EV_PUB","2047",1
"ATX","EV_PUB","2048",1
"ATX","EV_PUB","2049",1
"ATX","EV_PUB","2050",1
"ATX","PHEV_PUB","2015",1
"ATX","PHEV_PUB","2016",1
"ATX","PHEV_PUB","2017",1
"ATX","PHEV_PUB","2018",1
"ATX","PHEV_PUB","2019",1
"ATX","PHEV_PUB","2020",1
"ATX","PHEV_PUB","2021",1
"ATX","PHEV_PUB","2022",1
"ATX","PHEV_PUB","2023",1
"ATX","PHEV_PUB","2024",1
"ATX","PHEV_PUB","2025",1
"ATX","PHEV_PUB","2026",1
"ATX","PHEV_PUB","2027",1
"ATX","PHEV_PUB","2028",1
"ATX","PHEV_PUB","2029",1
"ATX","PHEV_PUB","2030",1
"ATX","PHEV_PUB","2031",1
"ATX","PHEV_PUB","2032",1
"ATX","PHEV_PUB","2033",1
"ATX","PHEV_PUB","2034",1
"ATX","PHEV_PUB","2035",1
"ATX","PHEV_PUB","2036",1
"ATX","PHEV_PUB","2037",1
